sofifa_id,short_name,last_name,long_name,club
244663,M. SpasiÄ‡, SpasiÄ‡,MiloÅ¡ SpasiÄ‡,FC Admira Wacker MÃ¶dling
245220,A. Camara, Camara,Alioune Camara,KV Kortrijk
245855,D. Chambost, Chambost,Dylan Chambost,ESTAC Troyes
246650,N. Sommer, Sommer,Niklas Sommer,SG Sonnenhof GroÃŸaspach
246759,R. Hove, Hove,Runar Hove,Viking FK
247332,B. Rojas, Rojas,Brayan Rojas,TromsÃ¸ IL
251056,A. Ureche, Ureche,Andrei Ureche,Academica Clinceni
251286,F. RÃ¼dlin, RÃ¼dlin,Fabian RÃ¼dlin,SC Freiburg
251333,N. Galle, Galle,Nick Galle,Hallescher FC
251467,C. Euschen, Euschen,Cedric Euschen,SV Wehen Wiesbaden
251571,D. Dugourd, Dugourd,Dylan Dugourd,NeuchÃ¢tel Xamax
252546,C. Gyeboaho, Gyeboaho,Christian Gyeboaho,Grenoble Foot 38
252715,R. Sila, Sila,Richard Sila,Paris FC
211203,S. Long, Long,Sam Long,Oxford United
212392,R. Stewart, Stewart,Ross Stewart,Livingston FC
220994,J. Bridge, Bridge,Jack Bridge,Carlisle United
222081,N. Sandberg, Sandberg,Niklas Sandberg,FK Haugesund
223180,N. Anderton, Anderton,Nick Anderton,Blackpool
224292,M. GonÃ§alves, GonÃ§alves,Michael GonÃ§alves,Servette FC
225498,L. Sutton, Sutton,Levi Sutton,Scunthorpe United
229504,F. Lauenborg, Lauenborg,Frederik Lauenborg,Randers FC
230757,A. Di Grazia, Di Grazia,Andrea Di Grazia,Pescara
232362,R. de Vos, de Vos,Robbert de Vos,FC Emmen
232538,K. Sugimori, Sugimori,æ‰æ£® è€ƒèµ·,Nagoya Grampus
233185,Oh In-Pyo,In-Pyo,In-Pyo Oh,LASK Linz
233197,Gui Hong,Hong,æ¡‚å®,Guangzhou R&F FC
235820,P. Gartler, Gartler,Paul Gartler,SK Rapid Wien
237220,C. Odoi-Atsem, Odoi-Atsem,Chris Odoi-Atsem,DC United
238044,S. Al Khayri, Al Khayri,Saad Al Khayri,Ettifaq FC
238919,J. Pantemis, Pantemis,James Pantemis,Montreal Impact
238920,J. CÃ³rdova, CÃ³rdova,Juan CÃ³rdova,CD Huachipato
241344,Yang Liyu,Liyu,æ¨ç«‹ç‘œ,Guangzhou Evergrande Taobao FC
241915,S. SÃ¸rlÃ¸kk, SÃ¸rlÃ¸kk,Sondre SÃ¸rlÃ¸kk,Ranheim Fotball
241955,S. Amin, Amin,Simon Amin,Ã–rebro SK
242391,M. Pattier, Pattier,Maxime Pattier,FC Lorient
242955,A. de Jong, de Jong,Andre de Jong,New Zealand
243528,Kim Tae Han,Tae Han,ê¹€íƒœí•œ Tae Han Kim,Daegu FC
244119,P. Patron, Patron,Pierre Patron,Le Mans FC
246664,A. Hansen, Hansen,Alexander Hansen,MjÃ¸ndalen IF
247044,AdriÃ  LÃ³pez,LÃ³pez,AdriÃ  Mateo LÃ³pez,Ranheim Fotball
247278,A. Gutman, Gutman,Andrew Gutman,FC Cincinnati
251005,M. Mohammed, Mohammed,Maher Mohammed,Al Adalah
251033,A. Ouhafsa, Ouhafsa,Ayoub Ouhafsa,Rodez Aveyron Football
251620,J. Bumbu, Bumbu,Jonathan Bumbu,Amiens SC
251906,S. Al Abbas, Al Abbas,Saleh Al Abbas,Al Nassr
252318,R. Behounek, Behounek,Raffael Behounek,SV Mattersburg
207803,J. Bojang, Bojang,Jibril Bojang,MjÃ¸ndalen IF
215204,B. Goodship, Goodship,Brandon Goodship,Southend United
220187,M. Jay, Jay,Matt Jay,Exeter City
222820,E. Salles, Salles,Esteban Salles,Grenoble Foot 38
223011,F. Sollacaro, Sollacaro,Francois-Joseph Sollacaro,AC Ajaccio
223907,P. Johansson, Johansson,Piotr Johansson,Kalmar FF
225061,A. Al Ruhaili, Al Ruhaili,Ahmad Al Ruhaili,Al Raed
225067,J. Coustrain, Coustrain,Joel Coustrain,Cork City
227529,M. Hudson, Hudson,Matthew Hudson,Preston North End
228757,M. Mathisen, Mathisen,Marcus Mathisen,Falkenbergs FF
229607,G. Mells, Mells,George Mells,Brisbane Roar
235375,A. Quintana, Quintana,Aldair Alejandro Quintana Rojas,AtlÃ©tico Nacional
236946,N. Baeza, Baeza,Nicolas Baeza,CD Huachipato
240207,Liu Yang,Yang,åˆ˜æ´‹,Shandong Luneng TaiShan FC
240886,R. Menayese, Menayese,Rollin Menayese,Bristol Rovers
240993,M. Al Shahrani, Al Shahrani,Mohammed Al Shahrani,Damac FC
242766,N. Jackson, Jackson,Niki Jackson,Colorado Rapids
243737,M. Kamenz, Kamenz,Matti Kamenz,FSV Zwickau
246354,S. TanasijeviÄ‡, TanasijeviÄ‡,Strahinja TanasijeviÄ‡,Paris FC
246872,M. Sylla, Sylla,Mohamed Sylla,Oldham Athletic
247254,M. Burruchaga, Burruchaga,Mauro Burruchaga,Chievo Verona
247636,A. Perez, Perez,Adrien Perez,Los Angeles FC
247966,R. Trif, Trif,RÄƒzvan Trif,Gaz Metan MediaÅŸ
248081,M. Chelaru, Chelaru,Marius Chelaru,Politehnica IaÅŸi
251646,J. Papeau, Papeau,Jayson Papeau,Amiens SC
252363,L. Vella, Vella,Leandro Vella,Godoy Cruz
252434,M. Mawa, Mawa,Moses Mawa,StrÃ¸msgodset IF
252742,T. Chunchukov, Chunchukov,Tsvetelin Chunchukov,Bulgaria
252761,J. Gottesman, Gottesman,JoaquÃ­n Gottesman,AtlÃ©tico Huila
200714,H. Hope, Hope,Hallam Hope,Carlisle United
202079,D. Blazevic, Blazevic,Davor BlaÅ¾eviÄ‡,Hammarby IF
203424,E. Whitehouse, Whitehouse,Elliott Whitehouse,Grimsby Town
205708,S. Scognamillo, Scognamillo,Stefano Scognamillo,Trapani
206039,J. Jones, Jones,Joey Jones,Salford City
206082,K. Callan-McFadden, Callan-McFadden,Kyle Callan-McFadden,Sligo Rovers
206566,M. Crocombe, Crocombe,Max Crocombe,Brisbane Roar
210426,C. Villanueva, Villanueva,Carlos Villanueva,Guadalajara
214525,D. Richards, Richards,David Richards,Crewe Alexandra
215812,Ã‰rico Sousa,Sousa,Ã‰rico Henrique Esteves De Sousa,Accrington Stanley
216249,P. Milde, Milde,Paul Milde,Chemnitzer FC
219874,A. Dales, Dales,Andy Dales,Scunthorpe United
220985,J. Brattberg, Brattberg,Johan Brattberg,Falkenbergs FF
221845,Han Rongze,Rongze,éŸ©é••æ³½,Shandong Luneng TaiShan FC
232216,Kim Gyeong Jae,Gyeong Jae,ê¹€ê²½ìž¬ é‡‘å¾„æ ½,Sangju Sangmu FC
242088,Y. Wakizaka, Wakizaka,è„‡å‚ æ³°æ–—,Kawasaki Frontale
242584,Y. Akiyama, Akiyama,ç§‹å±± é™½ä»‹,JÃºbilo Iwata
243832,K. Partida, Partida,Kevin Partida,San Jose Earthquakes
246557,L. Corbu, Corbu,LaurenÈ›iu Corbu,Dinamo BucureÅŸti
247009,V. Dragsnes, Dragsnes,Vetle Winger Dragsnes,MjÃ¸ndalen IF
247104,B. McDriscoll, McDriscoll,Benjamin McDriscoll,Bury
247589,A. Monksfield, Monksfield,Alfie Monksfield,Bury
248183,V. Yuel, Yuel,Valentino Yuel,Western United FC
251584,C. HÃ¤usl, HÃ¤usl,Charmaine HÃ¤usl,SG Sonnenhof GroÃŸaspach
252023,J. SÃ¡nchez, SÃ¡nchez,JosuÃ© SÃ¡nchez,Club LeÃ³n
252356,T. Egert, Egert,TomÃ¡Å¡ Egert,Oldham Athletic
252529,S. Sahiti, Sahiti,Suad Sahiti,WisÅ‚a PÅ‚ock
200942,A. McCarey, McCarey,Aaron McCarey,Dundalk
202973,Kwon Tae Ahn,Tae Ahn,ê¶Œíƒœì•ˆ æƒæ³°å®‰,Sangju Sangmu FC
213502,R. Cornwall, Cornwall,Rob Cornwall,Bohemian FC
214644,Ãlex Portillo,Portillo,Alejandro FernÃ¡ndez Portillo,IF Elfsborg
215285,D. Carr, Carr,Daniel Carr,Shamrock Rovers
220306,A. Ceesay, Ceesay,Assan Ceesay,FC ZÃ¼rich
222471,J. Rasheed, Rasheed,Jonathan Rasheed,BK HÃ¤cken
222628,Chu Jinzhao,Jinzhao,å‚¨ä»Šæœ,Tianjin Quanjian FC
224554,Gao Jiarun,Jiarun,é«˜å˜‰æ¶¦,Tianjin TEDA FC
227970,Wang Peng,Peng,Peng Wang,Shenzhen FC
229914,E. Osadebe, Osadebe,Emmanuel Osadebe,Macclesfield Town
231031,S. Kaya, Kaya,Samed Ali Kaya,GÃ¶ztepe SK
234412,A. Nadesan, Nadesan,Ashley Nadesan,Crawley Town
237190,T. Brewitt, Brewitt,Tom Brewitt,Morecambe
243800,S. Seferings, Seferings,Simon Seferings,TSV 1860 MÃ¼nchen
246830,Y. Orozco, Orozco,YÃ©iner Orozco,Alianza Petrolera
247195,Liu Yun,Yun,Yun Liu,Wuhan Zall
250846,Y. Omar, Omar,Yousef Omar,Al Hazem
251443,L. Mickels, Mickels,Leroy-Jacques Mickels,MSV Duisburg
251684,J. Tunnicliffe, Tunnicliffe,Jordan Tunnicliffe,Crawley Town
252778,R. Crawford, Crawford,Robbie Crawford,Livingston FC
252807,S. Dikmen, Dikmen,Soner Dikmen,GenÃ§lerbirliÄŸi SK
206659,J. McLaughlin, McLaughlin,Jimmy McLaughlin,FC Cincinnati
215365,L. Forte, Forte,Luca Forte,Pescara
221182,S. Al Sharif, Al Sharif,Sultan Al Sharif,Abha Club
224318,O. Sterling-James, Sterling-James,Omari Sterling-James,Mansfield Town
224526,J. Lyden, Lyden,Jordan Lyden,Swindon Town
224620,Zhang Yi,Yi,å¼ ä¸€,Shanghai SIPG FC
234322,Park Byung Hyun,Byung Hyun,ë°•ë³‘í˜„ Byung Hyun Park,Daegu FC
235481,A. Al Shamrani, Al Shamrani,Ahmed Al Shamrani,Al Hazem
235881,M. Eid, Eid,Mahmoud Eid,Kalmar FF
242132,D. SÃ¡nchez, SÃ¡nchez,Diego SÃ¡nchez,CÃºcuta Deportivo
246394,E. Ã˜stensen, Ã˜stensen,Even Ã˜stensen,Viking FK
199139,S. Folan, Folan,Stephen Folan,Dundalk
204426,J. Melling, Melling,Jacob  Melling,Central Coast Mariners
211290,M. Rozwandowicz, Rozwandowicz,Maksymilian Rozwandowicz,LKS Lodz
212450,Park Yong Ji,Yong Ji,ë°•ìš©ì§€ æœ´æ°¸æ™º,Sangju Sangmu FC
222621,Du Jia,Jia,æœä½³,Tianjin TEDA FC
224602,Zhang Wei,Wei,å¼ å«,Shanghai SIPG FC
228267,A. DeJohn, DeJohn,Alex DeJohn,Orlando City SC
228359,N. Zulciak, Zulciak,Niklas Zulciak,FC WÃ¼rzburger Kickers
237909,R. Michibuchi, Michibuchi,é“æ¸• è«’å¹³,Vegalta Sendai
244498,K. SzymaÅ„ski, SzymaÅ„ski,Karol SzymaÅ„ski,Lech PoznaÅ„
247175,D. Leverock, Leverock,Dante Leverock,Sligo Rovers
248072,A. Cobrea, Cobrea,Alberto Cobrea,Politehnica IaÅŸi
248181,I. Levchenko, Levchenko,Igor Levchenko,AFC Eskilstuna
194679,M. Halstead, Halstead,Mark Halstead,Morecambe
194784,M. Ivanov, Ivanov,Mihail Aleksandrov Ivanov,AFC Eskilstuna
197974,A. Dawson, Dawson,Adam Dawson,Macclesfield Town
198162,F. Mveng, Mveng,Freddy Mveng Mbezele,NeuchÃ¢tel Xamax
201419,G. Shaw, Shaw,Gary Shaw,St. Patrick's Athletic
201457,V. Oliver, Oliver,Vadaine Oliver,Northampton Town
203512,B. Cevahir, Cevahir,BÃ¼lent Cevahir,Yeni Malatyaspor
206200,D. Clarke, Clarke,Dean Clarke,St. Patrick's Athletic
219737,C. McAleer, McAleer,Caolan McAleer,Finn Harps
221589,J. Ingham, Ingham,Jai Ingham,Brisbane Roar
224016,B. Kalinkowski, Kalinkowski,BartÅ‚omiej Kalinkowski,LKS Lodz
226189,LÃ¼ Haidong,Haidong,Haidong LÃ¼,Shenzhen FC
228077,Wang Qiuming,Qiuming,çŽ‹ç§‹æ˜Ž,Hebei China Fortune FC
228611,D. Al Saeed, Al Saeed,Dawood Al Saeed,Al Hazem
235386,R. PeÃ±a, PeÃ±a,Ricardo Israel PeÃ±a Franco,QuerÃ©taro
241502,K. Athiu, Athiu,Kenny Athiu,Melbourne Victory
247587,P. O'Vich, O'Vich,Paul O'Vich,Bury
250920,K. Heemskerk, Heemskerk,Kees Heemskerk,RKC Waalwijk
251032,N. Ouammou, Ouammou,Nassim Ouammou,Rodez Aveyron Football
251739,V. Boral, Boral,Vihaan Boral,India
19521,J. Ibehre, Ibehre,Jabo Ibehre,Cambridge United
53960,S. Russell, Russell,Sam Russell,Grimsby Town
104900,M. Gurski, Gurski,Michael Gurski,SpVgg Unterhaching
140300,P. Cherrie, Cherrie,Peter Cherrie,Derry City
140424,C. Beardsley, Beardsley,Chris Kelan Beardsley,Burton Albion
149662,A. Bennett, Bennett,Alan Bennett,Cork City
169725,I. Miller, Miller,Ishmael Miller,Tranmere Rovers
172235,E. Zeneli, Zeneli,Erfan Zeneli,HJK Helsinki
176844,G. RuÃ­z, RuÃ­z,Gerardo Daniel Ruiz BarragÃ¡n,QuerÃ©taro
180181,K. Browne, Browne,Kenny Browne,Waterford FC
182036,Ai Zhibo,Zhibo,Zhibo Ai,Wuhan Zall
182037,Yao Hanlin,Hanlin,Hanlin Yao,Wuhan Zall
182362,Tan Wangsong,Wangsong,è°­æœ›åµ©,Tianjin TEDA FC
188227,C. Mfuyi, Mfuyi,Christopher Mfuyi,Servette FC
188831,J. Martin, Martin,Joe Martin,Northampton Town
189625,J. Turley, Turley,Jamie Turley,Leyton Orient
189810,S. Duggan, Duggan,Shane Duggan,Waterford FC
190033,D. Webster, Webster,David Webster,St. Patrick's Athletic
191563,T. Miyazaki, Miyazaki,å®®å´Ž æ™ºå½¦,JÃºbilo Iwata
191677,Ahn Seong Nam,Seong Nam,ì•ˆì„±ë‚¨ å®‰å®‹å—,Gyeongnam FC
193651,G. Gillespie, Gillespie,Grant Gillespie,Derry City
200593,Ha Sung Min,Sung Min,í•˜ì„±ë¯¼ æ²³æˆæ•,Gyeongnam FC
203539,K. Devaney, Devaney,Kevin Devaney,Bohemian FC
204494,A. Riemann, Riemann,Alexander Riemann,VfL OsnabrÃ¼ck
208338,M. KozioÅ‚, KozioÅ‚,Marek KozioÅ‚,Korona Kielce
208995,S. Al Dosari, Al Dosari,Saeed Mohammed Al Dosari,Al Fateh
210795,M. Al Burayh, Al Burayh,Murtadha Al Burayh,Al Adalah
212532,Lee Sang Hyeob,Sang Hyeob,ì´ìƒí˜‘ æŽç›¸å,Sangju Sangmu FC
213333,O. Ashoor, Ashoor,Osama Ashoor,Abha Club
219936,M. Al Wakid, Al Wakid,Mohammed Al Wakid,Al Hilal
221786,Bae Seung Jin,Seung Jin,è£´ç››é‡‘,Gyeongnam FC
222174,Shi Liang,Liang,å²äº®,Beijing Renhe FC
222179,Jin Pengxiang,Pengxiang,æ™‹é¹ç¿”,Guangzhou R&F FC
222181,Yang Boyu,Boyu,æ¨åšå®‡,Jiangsu Suning FC
222191,Sun Bo,Bo,å­™é“‚,Dalian YiFang FC
222277,Zhang Yuan,Yuan,Yuan Zhang,Shenzhen FC
222563,F. Al Marwani, Al Marwani,Fahad Al Marwani,Abha Club
224731,Zhang Lu,Lu,å¼ ç’,Shanghai Greenland Shenhua FC
225716,A. Ablet, Ablet,é˜¿å¸ƒéƒ½å¤–åŠ›Â·é˜¿å¸ƒæ¥æ,Henan Jianye FC
226837,Li Chao,Chao,Chao Li,Wuhan Zall
231674,C. Coll, Coll,CiarÃ¡n Coll,Derry City
232258,Song Wenjie,Wenjie,å®‹æ–‡æ°,Shandong Luneng TaiShan FC
234476,A. Albers, Albers,Andreas Albers Nielsen, SSV Jahn Regensburg
236748,E. Sivertsen, Sivertsen,Erlend Sivertsen,Kristiansund BK
237751,Y. Nishibe, Nishibe,è¥¿éƒ¨ æ´‹å¹³,Shimizu S-Pulse
239470,S. Beyaz, Beyaz,Semih Beyaz,Yeni Malatyaspor
239858,Song Long,Long,å®‹é¾™,Shandong Luneng TaiShan FC
243601,D. Fitzpatrick, Fitzpatrick,David Fitzpatrick,Macclesfield Town
244027,K. BÃ¶hnlein, BÃ¶hnlein,Kristian BÃ¶hnlein,TSV 1860 MÃ¼nchen
246706,N. Peter, Peter,Nsima Peter,Falkenbergs FF
247177,R. Parkes, Parkes,Romeo Parkes,Sligo Rovers
247608,O. Gastrell, Gastrell,Oliver Gastrell,Bury
247978,I. Stoica, Stoica,IonuÈ› Stoica,FC Hermannstadt
247999,ï¿½. BlÄƒnaru, BlÄƒnaru,È˜tefan BlÄƒnaru,FC Hermannstadt
250820,A. Al Humayan, Al Humayan,Abdullah Al Humayan,Al Adalah
251257,C. Whitely, Whitely,Corey Whitely,Newport County
251726,D. Sundaram, Sundaram,Diasha Sundaram,India
251746,R. Jayaraman, Jayaraman,Randhir Jayaraman,India
251748,D. Bajwa, Bajwa,Dinkerrai Bajwa,India
251758,C. Villagra, Villagra,Cesar Villagra,CD Cobresal
251838,D. Echeverri, Echeverri,Diego Echeverri,AtlÃ©tico Huila
252446,J. Mendez, Mendez,Jhon Mendez,Jaguares de CÃ³rdoba
251752,L. Chevalier, Chevalier,Lucas Chevalier,LOSC Lille
252276,RaÃºl Prada,Prada,RaÃºl Prada Lozano,RCD Mallorca
244603,B. Omeragic, Omeragic,Becir Omeragic,FC ZÃ¼rich
251956,A. Ngouyamsa, Ngouyamsa,Ahmad Toure Ngouyamsa,Dijon FCO
238230,J. Campaz, Campaz,Jaminton Leandro Campaz,Deportes Tolima
240779,M. Meli, Meli,Marco Meli,Fiorentina
241046,J. Romero, Romero,JonÃ¡s Romero,AtlÃ©tico TucumÃ¡n
242073,J. Blazquez, Blazquez,Joaquin Blazquez,Valencia CF
242688,G. Carvajal, Carvajal,Gustavo Adolfo Carvajal GÃ³mez,AmÃ©rica de Cali
243082,T. Vettorel, Vettorel,Thomas Vettorel,Cittadella
243678,G. Siadas, Siadas,Georgios Siadas,Fortuna DÃ¼sseldorf
243810,L. Ingolotti, Ingolotti,Luis Ignacio Ingolotti,Club AtlÃ©tico Aldosivi
244249,M. Vroman, Vroman,MathÃ©o Vroman,Royal Excel Mouscron
244746,L. Ntumba, Ntumba,LÃ©vi Ntumba,Dijon FCO
245721,G. Azzinnari, Azzinnari,Gianni Azzinnari,SC Paderborn 07
245846,Y. Oyanedel, Oyanedel,Yerco Oyanedel,Universidad CatÃ³lica
246326,N. Chilvers, Chilvers,Noah Chilvers,Colchester United
246713,K. Nkuba, Nkuba,Ken Nkuba,Sporting de Charleroi
248344,J. NeiÃŸ, NeiÃŸ,Justin NeiÃŸ,Hannover 96
251957,T. Barbet, Barbet,ThÃ©o Barbet,Dijon FCO
252125,J. Consbruch, Consbruch,Jomaine Consbruch,DSC Arminia Bielefeld
252905,L. Kasten, Kasten,Lino Kasten,VfL Wolfsburg
238134,T. Cuello, Cuello,TomÃ¡s Esteban Cuello,AtlÃ©tico TucumÃ¡n
243949,M. Å»ukowski, Å»ukowski,Mateusz Å»ukowski,Lechia GdaÅ„sk
246228,J. Lankester, Lankester,Jack Lankester,Ipswich Town
246290,Y. Meneses, Meneses,Yadir Meneses,Envigado FC
246924,N. Stendera, Stendera,Nils Stendera,Eintracht Frankfurt
251224,P. Besong, Besong,Paul-Philipp Besong,1. FC NÃ¼rnberg
236358,K. Flanagan, Flanagan,Kian Flanagan,Crystal Palace
241236,A. Semenyo, Semenyo,Antoine Semenyo,Bristol City
243371,M. JÃ¸rgensen, JÃ¸rgensen,Mathias JÃ¸rgensen,New York Red Bulls
244140,A. Bakir, Bakir,Alaa Bakir,Borussia Dortmund
245505,P. Borukov, Borukov,Preslav Borukov,Sheffield Wednesday
245994,A. Gomez Mancini, Gomez Mancini,Anthony Gomez Mancini,Angers SCO
247057,N. Okello, Okello,Noble Okello,Toronto FC
247740,A. Arroyo, Arroyo,AndrÃ©s Arroyo,Deportivo Cali
251316,N. KupusoviÄ‡, KupusoviÄ‡,NjegoÅ¡ KupusoviÄ‡,FC Erzgebirge Aue
251688,F. Greilinger, Greilinger,Fabian Greilinger,TSV 1860 MÃ¼nchen
252239,L. GonzÃ¡lez, GonzÃ¡lez,Lucas GonzÃ¡lez,Independiente
231267,J. Lokilo, Lokilo,Jason Lokilo,Crystal Palace
237933,B. Fleming, Fleming,Brandon Fleming,Hull City
240468,L. GuzmÃ¡n, GuzmÃ¡n,Lautaro GuzmÃ¡n,Club AtlÃ©tico Talleres
240579,P. Webber, Webber,Patrick Webber,Ipswich Town
241978,C. Higuera, Higuera,Carlos Higuera,Club Tijuana
242302,B. Servania, Servania,Brandon Servania,FC Dallas
242947,R. Kehr, Kehr,Robin Kehr,SpVgg Greuther FÃ¼rth
243284,F. Winther, Winther,Frederik Winther,Lyngby BK
243566,T. Herbots, Herbots,Tibo Herbots,Sint-Truidense VV
245599,DarÃ­o Ramos,Ramos,DarÃ­o Ramos Pinazo,Getafe CF
246604,C. Kelman, Kelman,Charlie Kelman,Southend United
246930,Cheon Seong-Hoon,Seong-Hoon,ì²œì„±í›ˆ Seong-Hoon Cheon,FC Augsburg
247398,J. Serrano, Serrano,Juan SebastiÃ¡n Serrano,Alianza Petrolera
247833,A. Rowe, Rowe,Aaron Rowe,Huddersfield Town
248123,F. Tomi, Tomi,FÃ©lix Tomi,AC Ajaccio
248814,N. Korkmaz, Korkmaz,Nurettin Korkmaz,Kayserispor
233687,T. Odusina, Odusina,Timi Odusina,Norwich City
238188,L. McCormick, McCormick,Luke McCormick,Shrewsbury
240863,C. Coventry, Coventry,Conor Coventry,West Ham United
240987,M. Cooper, Cooper,Michael Cooper,Plymouth Argyle
242114,I. Mahnashi, Mahnashi,Ibrahim Mahnashi,Ettifaq FC
242769,S. Vines, Vines,Samuel Vines,Colorado Rapids
242966,N. Clayton-Phillips, Clayton-Phillips,Nicholas Clayton-Phillips,West Bromwich Albion
242994,K. Kesgin, Kesgin,Kerem Atakan Kesgin,GÃ¶ztepe SK
243524,S. GrÃ¸nli, GrÃ¸nli,Sigurd GrÃ¸nli,TromsÃ¸ IL
243971,T. Knost, Knost,Tobias Knost,Hamburger SV
244585,K. Dimitriou, Dimitriou,Konstantinos Dimitriou,FC Basel 1893
246458,B. Galdames, Galdames,BenjamÃ­n Galdames,UniÃ³n EspaÃ±ola
247599,L. Leroy, Leroy,LÃ©o Leroy,La Berrichonne de ChÃ¢teauroux
248706,S. Grubac, Grubac,Sergej Grubac,Chievo Verona
251417,E. Hottmann, Hottmann,Eric Hottmann,SG Sonnenhof GroÃŸaspach
252019,L. van Kleef, van Kleef,Lorenzo van Kleef,ADO Den Haag
252448,J. Leweling, Leweling,Jamie Leweling,SpVgg Greuther FÃ¼rth
252573,A. Terzic, Terzic,Aleksa Terzic,Fiorentina
252726,C. Åžen, Åžen,Cenk Åžen,Antalyaspor
252747,G. D'Anca, D'Anca,Giuseppe D'Anca,Trapani
235534,D. Parra, Parra,Daniel Parra,Monterrey
236677,I. Tapia, Tapia,Ignacio Tapia,CD Huachipato
238157,M. Rasmussen, Rasmussen,Mads Roerslev Rasmussen,Brentford
238326,M. Candlin, Candlin,Mitchell Candlin,Walsall
238983,N. Awuku, Awuku,Noah Awuku,Holstein Kiel
239884,F. Adorni, Adorni,Federico Adorni,Parma
240673,C. Lang, Lang,Callum Lang,Wigan Athletic
240924,G. McAuley, McAuley,Glen McAuley,St. Patrick's Athletic
243042,N. Kastenhofer, Kastenhofer,Niklas Kastenhofer,Hallescher FC
245015,Y. Roemer, Roemer,Yahcuroo Roemer,VVV-Venlo
245773,L. Kryeziu, Kryeziu,Leutrim Kryeziu,FC Lugano
247179,L. MÃ¼ller, MÃ¼ller,Leon MÃ¼ller,SV Darmstadt 98
247259,L. Ivanovic, Ivanovic,Luke Ivanovic,Sydney FC
247284,P. Finger, Finger,Patrick Finger,Eintracht Frankfurt
247347,J. Rennicks, Rennicks,Justin Rennicks,New England Revolution
247581,E. Kumah, Kumah,Emmanuel Kumah,WisÅ‚a KrakÃ³w
248127,A. CatalÃ¡n, CatalÃ¡n,AndrÃ©s CatalÃ¡n,Monarcas Morelia
248684,M. Keita, Keita,Malick Keita,Sporting de Charleroi
248712,Oh Hyun Gyu,Hyun Gyu,ì˜¤í˜„ê·œ Hyun Gyu Oh,Suwon Samsung Bluewings
250926,M. Hoffmeier, Hoffmeier,Marcel Hoffmeier,SC PreuÃŸen MÃ¼nster
251170,L. Sinayoko, Sinayoko,Lassine Sinayoko,AJ Auxerre
251293,L. Dehl, Dehl,Laurenz Dehl,1. FC Union Berlin
251468,T. MiÃŸner, MiÃŸner,Tobias MiÃŸner,SV Wehen Wiesbaden
251802,E. Vardar, Vardar,Erman Herman Vardar,Antalyaspor
252172,L. Coveliers, Coveliers,Lars Coveliers,KV Mechelen
234073,R. Cunningham, Cunningham,Ross Cunningham,Hamilton Academical FC
234820,H. St Clair, St Clair,Harvey St Clair,Venezia FC
236292,G. Cuomo, Cuomo,Giuseppe Cuomo,Crotone
237671,M. Ahumada AcuÃ±a, Ahumada AcuÃ±a,MatÃ­as Ahumada AcuÃ±a,Estudiantes de La Plata
237737,M. Sevimler, Sevimler,Murat Sevimler,Alanyaspor
239515,A. Cavagnera, Cavagnera,Alexandro Cavagnera,Milan
240945,G. McGregor, McGregor,Giovanni McGregor,Crystal Palace
240981,M. Sanders, Sanders,Max Harrison Sanders,Brighton & Hove Albion
241646,D. Butterworth, Butterworth,Daniel Butterworth,Blackburn Rovers
241839,L. Gagliano, Gagliano,Luca Gagliano,Cagliari
242040,O. Skarsem, Skarsem,Olaus Jair Skarsem,Ranheim Fotball
243633,R. KobryÅ„, KobryÅ„,RafaÅ‚ KobryÅ„,Lechia GdaÅ„sk
244241,O. Kensdale, Kensdale,Ollie Kensdale,Colchester United
244417,J. Krahl, Krahl,Julian Krahl,1. FC KÃ¶ln
245515,J. BrÃ¤ndle, BrÃ¤ndle,Jonas BrÃ¤ndle,1. FC Heidenheim 1846
246175,L. Ihorst, Ihorst,Luc Ihorst,SV Werder Bremen
246184,M. Doue, Doue,Marc Olivier Doue,PEC Zwolle
246300,B. Vera, Vera,Brayan Vera,Lecce
246391,T. Salte, Salte,Tord Johnsen Salte,Viking FK
246789,A. Smith, Smith,Alistair Smith,Mansfield Town
246800,T. Buchanan, Buchanan,Tajon Buchanan,New England Revolution
246873,L. Kitching, Kitching,Liam Kitching,Forest Green Rovers
247771,O. Deman, Deman,Olivier Deman,KSV Cercle Brugge
248073,ï¿½. TÃ¢rnovanu, TÃ¢rnovanu,È˜tefan TÃ¢rnovanu,Politehnica IaÅŸi
251075,E. PeÃ±a Zauner, PeÃ±a Zauner,Enrique PeÃ±a Zauner,SV Sandhausen
251229,K. Yeboah, Yeboah,Kelvin Yeboah,WSG Tirol
251357,P. Raitanen, Raitanen,Patrik Raitanen,Fortuna Sittard
251385,S. Mambo, Mambo,Stone Mambo,ESTAC Troyes
251565,D. Huiberts, Huiberts,Dean Huiberts,PEC Zwolle
225134,A. Bass, Bass,Alex Bass,Portsmouth
228153,J. Powell, Powell,Joe Powell,West Ham United
228874,R. Arnold, Arnold,Remo Arnold,FC Luzern
230815,O. Kakay, Kakay,Osman Kakay,Queens Park Rangers
233796,J. Evans, Evans,Jack Evans,Swansea City
234571,MÃ©saque DjÃº,DjÃº,MÃ©saque Geremias DjÃº,West Ham United
240775,T. Smith, Smith,Tyler Smith,Bristol Rovers
242149,K. Kouassivi-Benissan, Kouassivi-Benissan,Kevin Kouassivi-Benissan,HJK Helsinki
